max_ppmm,mean_ppmm,sum_ppmm,num_plume_pixels,peak_intensity,density_category,peak_intensity_category,size_category,training_category,granule_id,gas_type,max_signal_to_uncertainty,mean_plume_sensitivity,plume_pixel_area,background_std_dev
2784.94091796875,207.77310180664062,939965.5,4524,1188.209228515625,strong,dim,huge,huge_plume,20230607T062333,ch4,14.261311895537315,0.9383942737292653,4524.0,142.18653898440655
3907.5615234375,678.1221313476562,1539337.25,2270,2441.19677734375,strong,bright,large,easy,20230204T040649,ch4,6.982889917768075,0.942493306041289,2270.0,407.36351363879277
15487.8388671875,711.609375,2531906.25,3558,4800.162109375,strong,bright,huge,huge_plume,20230430T055544,ch4,,,2083.0,448.7152831329175
1094.0047607421875,315.8538513183594,31585.384765625,100,1094.0047607421875,strong,dim,small,hard,20230216T133701,ch4,3.3879346876149117,0.6479757308959961,100.0,139.8444611687761
5201.7099609375,158.54364013671875,5028528.5,31717,602.3407592773438,strong,very dim,huge,huge_plume,20230426T055651,ch4,,,29956.0,114.15669010757878
1336.9337158203125,290.89794921875,152139.625,523,1124.435546875,strong,dim,medium,medium,20230331T120633,ch4,5.560259704276665,0.9848165341134737,523.0,212.80872710408758
1451.6253662109375,281.448974609375,143538.984375,510,1090.1639404296875,strong,dim,medium,medium,20230625T061649,ch4,5.3313178269203485,1.0181658133572222,510.0,215.7029969235256
4040.4638671875,408.9920959472656,213493.875,522,2382.6748046875,strong,bright,medium,easy,20230625T061649,ch4,12.728254891346198,1.0435020007849654,522.0,222.76669477697195
3023.4736328125,320.01446533203125,141126.375,441,1474.43896484375,strong,medium,medium,easy,20230625T061649,ch4,11.114373855237773,1.0424740806458488,441.0,217.21824749783508
4400.21533203125,424.27734375,960988.1875,2265,2058.554931640625,strong,bright,large,easy,20220829T060627,ch4,8.6505341824064,0.9475574506434383,2265.0,341.9230519002135
3108.572265625,810.6112060546875,188872.40625,233,2631.749755859375,strong,bright,medium,easy,20230311T125954,ch4,5.551361336158707,1.1859052186360175,233.0,524.7050225989227
3287.700439453125,320.1689147949219,2297212.0,7175,1063.357421875,strong,dim,huge,huge_plume,20230218T085739,ch4,10.986018370983738,1.0391409757245293,7175.0,233.0077717763749
2575.380126953125,796.8745727539062,61359.34375,77,2575.380126953125,strong,bright,small,hard,20230202T193821,ch4,2.9923748762432,0.92996070059863,77.0,501.62671289485604
2453.23388671875,569.5331420898438,117893.359375,207,2261.960205078125,strong,bright,small,hard,20230218T085651,ch4,4.889299421081893,0.8832462882074181,207.0,322.96693006417394
2287.358642578125,458.4496154785156,1007213.8125,2197,1511.588623046875,strong,medium,large,easy,20230218T085651,ch4,4.407833110109988,0.7413486573009205,2197.0,345.0103243878589
9820.259765625,305.6682434082031,2423949.25,7930,1383.13720703125,strong,dim,huge,huge_plume,20220823T074504,ch4,27.82373181005395,1.0514440272374532,7930.0,169.50997530379027
2140.399658203125,376.0118713378906,28952.9140625,77,1982.3533935546875,strong,bright,small,hard,20220823T074504,ch4,11.585983785282563,1.0474152348258279,77.0,234.14798319441297
834.163818359375,222.7884063720703,79312.671875,356,738.4677124023438,strong,very dim,medium,hard,20220823T074504,ch4,4.075579108949606,1.061644702647509,356.0,166.51062963952788
1177.8929443359375,219.89627075195312,69707.1171875,317,941.1578979492188,strong,very dim,medium,hard,20220823T074504,ch4,5.780206073326342,1.0225143069724556,317.0,167.49175718214767
1148.4244384765625,349.53271484375,42992.5234375,123,1127.27001953125,strong,dim,small,hard,20230216T133626,ch4,5.366982130678488,1.0301868309819602,123.0,154.25115874786076
2372.551513671875,489.203369140625,98329.875,201,1977.7552490234375,strong,bright,small,hard,20230216T133626,ch4,10.260885345839023,0.9612551233661708,201.0,178.83878789860148
3411.296630859375,308.1892395019531,355342.1875,1153,1623.9881591796875,strong,medium,large,easy,20230216T133626,ch4,11.312677378382535,0.9914334282498719,1153.0,212.72711012209285
4749.35595703125,686.388427734375,435170.25,634,4170.2802734375,strong,bright,large,easy,20230216T133626,ch4,13.318422848597594,0.9684049130802275,634.0,195.6070793659539
4324.79638671875,768.85498046875,166072.671875,216,3408.162841796875,strong,bright,small,hard,20220818T114440,ch4,12.758911593117684,1.2857145189687058,216.0,274.824873420909
2397.89404296875,755.455078125,468382.15625,620,2139.84912109375,strong,bright,large,easy,20230603T075926,ch4,6.9732376654648265,1.1003281326543901,620.0,356.4878782853158
1278.73779296875,278.8011169433594,80852.328125,290,1031.6671142578125,strong,dim,medium,medium,20230418T091053,ch4,4.693617100435682,1.0103725890318553,290.0,161.91439919783602
1371.6661376953125,215.55072021484375,307159.78125,1425,1063.1304931640625,strong,dim,large,medium,20230403T111837,ch4,6.0915279162889115,1.0326619711675142,1425.0,152.091937652063
1490.713134765625,351.4662780761719,50611.14453125,144,1357.575439453125,strong,dim,small,hard,20230403T111837,ch4,6.7184783748627614,0.9840639270842075,144.0,156.51965430109917
